student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63240100,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240101,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240102,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240103,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240104,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240105,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240106,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240107,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240108,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240109,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240110,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240113,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240114,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240115,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240116,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240117,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240118,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240119,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240120,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240121,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240122,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240123,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240124,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240126,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240127,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240128,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240129,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240130,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63212', '63215', '63278', '63207']"
63240131,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240132,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240133,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240134,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240135,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240136,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240137,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240138,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63706', '63707', '63708', '63710', '63709']"
63240139,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240140,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240141,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240142,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240143,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240144,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240145,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240146,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240147,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240148,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240149,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240150,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240151,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240152,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240153,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240154,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240155,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240156,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240157,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240158,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240159,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240160,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240161,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240162,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240163,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240164,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63215', '63209', '63207', '63278', '63212']"
63240165,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240166,[],[],[],[],[],[],[],[],[],[],"['63705', '63702', '63703', '63704', '63701']","['63710', '63708', '63706', '63707', '63709']"
63240167,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240168,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240169,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240170,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240171,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240172,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240173,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240174,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240175,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240176,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240177,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240178,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240179,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240180,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240181,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240182,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240183,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240184,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240185,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240186,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240187,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240188,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240189,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63278', '63212']"
63240190,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240191,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63209', '63207', '63215', '63278', '63212']"
63240192,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63701', '63702']","['63709', '63708', '63710', '63707', '63706']"
63240193,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240194,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63209', '63207', '63215', '63278', '63212']"
63240195,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240196,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240197,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63209', '63207', '63215', '63278', '63212']"
63240198,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240199,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240200,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240201,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240202,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240203,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240204,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240206,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240207,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240208,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240209,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240210,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240211,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240212,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240213,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240214,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240215,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240216,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240218,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240219,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240220,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240221,[],[],[],[],[],[],[],[],[],[],"['63705', '63704', '63703', '63702', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240222,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240223,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240224,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240225,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63706', '63708', '63709', '63707', '63710']"
63240226,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240227,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240228,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240229,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63706', '63708', '63709', '63707', '63710']"
63240230,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240231,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240232,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63706', '63708', '63709', '63707', '63710']"
63240233,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63212', '63209', '63215', '63207', '63278']"
63240235,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240236,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63209', '63207', '63215', '63278', '63212']"
63240237,[],[],[],[],[],[],[],[],[],[],"['63205', '63204', '63277', '63203', '63202']","['63209', '63207', '63215', '63278', '63212']"
